date,n_coords,length_m,area_m2,mean_cross_dist_m,std_cross_dist_m,max_cross_dist_m,hausdorff_to_ref_m,quality_score,per_obs_rmse_m
2019-07-31 05:37:29+00:00,199,698.1606256194931,37222.70284480672,-10.301755108731754,2.972882706793701,15.790596857917592,42.421845556474416,,10.72213551064497
2019-08-30 05:37:19+00:00,199,683.4578422505829,35538.65528154536,-14.601843456690695,1.99949709606563,18.46469463075878,45.675936545057034,,14.738107781220616
2019-09-04 05:37:21+00:00,199,775.9544036204061,45943.781192901195,9.029048371937675,9.469331008129501,22.942279701844946,39.083008413814774,,13.084033943868889
2019-09-09 05:37:19+00:00,199,760.6344194323952,44397.735526434655,3.079760413911691,10.502577535939608,22.377947827493813,38.89289495068366,,10.944818824700608
2019-09-14 05:37:21+00:00,199,708.9458096649654,37271.35553178154,-8.484764527031787,8.413406483855955,21.464372176416898,48.76394103871486,,11.948917848147017
2019-09-19 05:37:19+00:00,199,755.2852428610789,42618.55413571016,1.8414662397045196,10.75234538200018,21.072250039729287,38.11288075008252,,10.908892204334597
2019-11-18 05:37:19+00:00,199,781.5208584190605,46920.65818329885,9.249393393881876,7.153317839235775,25.367589417125664,39.124498270174854,,11.692785564779442
2020-01-17 05:37:09+00:00,199,803.7606100894022,49857.04272588316,11.637008865531302,4.922577617384644,24.035648126387976,44.02496266300973,,12.635337183297898
2020-06-05 05:37:19+00:00,199,694.298202852467,35940.6651396823,-9.749492705808168,11.897850171540352,26.585874877184523,55.29478954535232,,15.382179518034155
2020-06-30 05:37:21+00:00,199,768.290729196209,45810.823711078345,8.75235361915466,7.641508426075801,14.22635121644082,41.2397720227967,,11.61879274711952
2020-08-19 05:37:21+00:00,199,698.5012320816821,37459.538529897334,-11.483866396927528,4.734186280008954,20.090804348963644,54.03792035403188,,12.421421301779692
2020-09-08 05:37:21+00:00,199,761.3257950669683,45025.121208810975,2.391120714425505,16.29284339425589,24.718191241826233,45.236227628337765,,16.467367857089442
2020-09-28 05:37:21+00:00,199,717.5456168531127,39604.6284110053,-5.658119915261615,5.541693513916793,13.715360516684724,44.38354965699018,,7.919891917044548
2020-11-02 05:37:19+00:00,199,726.4576183903508,39833.24155246414,-3.3789155142872946,18.878023656802952,29.41574868734411,38.7408135162724,,19.178030327421617
2020-12-17 05:37:11+00:00,199,736.1115319730704,41576.17571661424,0.7076402201774692,18.622893280853173,25.26214848671808,48.97276712107965,,18.636333030702662
2020-12-27 05:37:21+00:00,199,727.1705794265562,40267.07145148432,-4.454745965601718,12.19463710950997,19.577006575552623,48.62675298888393,,12.982832350865602
2021-01-16 05:37:21+00:00,199,738.4107126052319,41379.129869180244,0.015542463899473091,11.251395586272494,18.142021198948836,51.58072978847526,,11.251406321299406
2021-01-21 05:37:19+00:00,199,775.1251369931371,46139.93940505757,6.673846021261714,9.486637634721118,20.640765860747813,55.16792215873149,,11.598987642377152
2021-01-31 05:37:19+00:00,199,738.8929401047515,40191.71654239336,-1.226049361458007,16.587570628790914,30.719444995327397,57.154263016319966,,16.632819857193745
2021-02-15 05:37:21+00:00,199,748.8807033309434,42224.58529367228,0.29487606781350734,12.87219000038188,23.38783968469624,52.27790404969435,,12.875567067174185
2021-03-02 05:37:19+00:00,199,742.8885736572951,40939.90349418818,-2.083706550702758,18.466893906241562,32.80123493664363,56.65356523611467,,18.584079302828627
2021-03-07 05:37:21+00:00,199,784.1402498325652,46606.32723787334,7.516236997645618,18.805890010155352,29.00247267130329,57.56436591064701,,20.252291664866906
2021-04-11 05:37:19+00:00,199,698.8327325756594,37097.581889670975,-9.73279635231244,14.750221011207058,23.926927463963445,60.699770221256465,,17.671908349554116
2021-04-21 05:37:09+00:00,199,770.8673794958304,45958.0460722894,8.3029171898211,17.959018110051993,31.51592577889456,47.47741081019251,,19.785468539769333
2021-05-01 05:37:09+00:00,199,764.5589828415553,44931.303727157996,5.17654881150474,12.467409653474657,23.581046155407954,48.88666646681884,,13.499368913599044
2021-06-20 05:16:49+00:00,199,757.620937789934,44251.87056055321,2.3893837201471753,10.115355592210424,24.57496676810421,48.75585707955402,,10.393727594995314
2021-06-30 05:16:49+00:00,199,795.0816534471378,49463.46321385711,10.165980017889371,14.353088438867186,32.00043421983514,46.57577799117839,,17.58858429374203
2021-09-13 05:16:51+00:00,199,801.4856517425749,49541.74810395767,13.94805631510166,11.520427986312631,35.46898371630136,43.32042941505681,,18.090564832449612
2021-10-03 05:17:01+00:00,199,710.3182578918199,38276.616928027666,-7.429098155212723,15.69983342715692,26.865341437587592,54.08644516255525,,17.368830387802713
2021-10-08 05:17:09+00:00,199,693.7761210942643,37604.37355700199,-9.215533609963478,12.051786092944644,23.27042681382259,54.0910742859826,,15.17140757301248
2021-10-23 05:19:01+00:00,199,713.4679426328975,39735.86312261265,-5.381610847668197,17.774806078682303,27.876092985539046,48.11378001383497,,18.571630689051013
2021-10-28 05:19:29+00:00,199,759.7099451043584,45249.12750459035,4.403525420763334,20.23467388757685,31.355108787811737,49.04265391740593,,20.708284899235213
2021-12-27 05:22:29+00:00,199,774.5112540008638,46969.86239450057,10.892572389842258,23.82064820106521,39.61944597726756,55.01475614896066,,26.192964971283132
2022-01-01 05:22:31+00:00,199,704.187954376308,37959.053371594986,-6.93490425982533,28.40310941887342,45.391359006444,47.42161000008527,,29.237467772593433
2022-01-06 05:22:09+00:00,199,746.746717058132,43232.28775042022,3.262553180924145,27.20031899272084,33.222026191769274,53.08346122654467,,27.39528438553118
2022-01-31 05:20:41+00:00,199,695.6550539093149,36619.85727768139,-9.238646514814736,12.914987042291143,29.132472218606303,56.58852967072522,,15.879215337296948
2022-02-20 05:18:41+00:00,199,755.1076332318761,42385.86799580153,0.5278962322747458,14.687820413443118,26.245944360623206,58.14793521161696,,14.697303934041992
2022-02-25 05:17:59+00:00,199,777.9087785639128,46069.557958653975,7.275952012548076,12.360229591547101,19.633656816141,54.03385035530657,,14.342759610502402
2022-03-12 05:16:51+00:00,199,762.697727749116,44494.09732884582,4.401088421187135,8.75800404174019,16.665909513655055,51.776200282229965,,9.801643438028389
2022-03-22 05:16:51+00:00,199,763.8021973325086,45080.98831358715,4.76963345492403,9.247403946665775,16.579414682724806,55.31134954595189,,10.404993178620556
2022-03-27 05:16:49+00:00,199,761.5339270611847,44460.33665720872,4.681277042589649,5.5627531582379435,11.048453504107009,48.37672773411418,,7.270390460557335
2022-04-11 05:16:51+00:00,199,749.2617391303864,42927.508665480265,0.4170716431494986,7.928504298962376,14.142640055669325,50.18715941040369,,7.939466554761994
2022-04-16 05:16:49+00:00,199,692.5280171925851,36294.21004105018,-10.535303137047753,3.8162646899011086,16.765503006151892,57.059664140247975,,11.205199167032877
2022-04-26 05:16:49+00:00,199,741.6735455503704,42198.38279947371,-1.2104753142800917,7.496871803189292,15.753831849512496,50.82999479374845,,7.593967166108643
2022-05-21 05:17:01+00:00,199,777.8494521092198,46444.492312211456,9.03782412999122,11.013699499974123,26.107177794773413,57.44292862301151,,14.247239791636193
2022-06-05 05:16:49+00:00,199,781.414824808505,47304.44023874565,11.088748409522609,7.681217196871331,24.50309378504841,55.24871593110997,,13.489308318635246
2022-08-14 05:16:59+00:00,199,703.9737305077281,38660.32262018058,-6.703409839671313,6.791019765369843,14.349807734545331,51.67496220134933,,9.542203777547723
2022-09-13 05:16:49+00:00,199,724.369898794245,40627.43397058856,-4.214137067686418,11.662408484838346,18.96501483624445,53.7425001278157,,12.400432367158741
2022-09-18 05:17:01+00:00,199,764.6866284777528,45402.13870945109,4.632973825278048,11.038090098056607,24.076937843387174,51.37712331058416,,11.970959839483502
2022-11-27 05:21:51+00:00,199,733.0811102059822,41883.7243141122,-0.32318217801503013,23.766150890477846,31.35012654746589,46.72622886815578,,23.768348172919957
2022-12-27 05:22:31+00:00,199,738.0030850925552,41339.58793858946,-3.2375052194020304,23.517396879340556,36.92377267943446,40.51454695817942,,23.73919535338282
2023-01-06 05:22:11+00:00,199,704.2973143206078,38571.91729771368,-7.0509910624032015,19.159078747483438,34.182423107248084,47.359894882037175,,20.415356313676266
2023-02-15 05:19:11+00:00,199,778.9363049445585,47358.47015749234,6.4215850743983,7.573633065725203,19.65789915069391,61.91948282244257,,9.929585725597073
2023-03-17 05:16:51+00:00,199,770.5681828606305,45355.60468368541,4.525075803483877,9.613267439467625,21.13002813614838,60.36214462198135,,10.62502808890422
2023-03-27 05:16:51+00:00,199,788.7483308345941,47048.67736136454,9.136544543722305,6.954399426149599,24.344864207572016,57.67498259511004,,11.482165195547907
2023-04-11 05:16:49+00:00,199,781.0117100028144,47180.18644097566,8.09297982668304,7.724038989993114,19.664652452616558,58.09886059252098,,11.187363442475286
2023-05-21 05:16:59+00:00,199,723.3637855040682,40174.17078198927,-4.52785665221085,9.540553921696029,18.12961019226577,53.40116962664804,,10.560476078082822
2023-05-26 05:16:51+00:00,199,788.9359262957446,48217.247016469904,8.902939672205333,8.570674081010281,22.667060830547832,56.42836703686253,,12.357944368293175
2023-08-14 05:17:01+00:00,199,705.8082208923983,38131.49363248103,-9.922446571098364,16.99864372298799,27.23190143177972,56.32346895158765,,19.68270393968727
2023-08-24 05:17:01+00:00,199,769.3932716685046,45456.20566782199,4.7904878642719915,8.081481147634605,16.346589145609055,45.435210650697336,,9.394632058644486
2023-11-02 05:19:51+00:00,199,756.3195698720373,43802.528573844036,2.8365703103863553,15.555879900171785,25.647429823072322,40.260259391097776,,15.812385354345938
2023-11-17 05:21:09+00:00,199,747.2431464571941,43092.14472345329,0.9655416519648906,10.638368811177472,18.721500386417098,45.79610133948295,,10.68209537704624
2023-11-27 05:21:39+00:00,199,683.8015547751099,35577.41913319655,-13.992609673666214,7.639168465962779,26.526011795842056,53.836124406753676,,15.942083312131366
2023-12-17 05:22:29+00:00,199,755.2027753821895,44351.80750849304,3.3034240592216224,17.820480606809923,22.296519769021213,48.47957742545508,,18.12407624053521
2024-01-21 05:21:11+00:00,199,744.6804493144283,41701.40875655093,-1.1854248150175135,28.969056368227577,44.35113958572554,56.96639313358534,,28.993300240876444
2024-07-24 05:16:59+00:00,199,736.1940386039314,41892.20471294677,-1.8391403353557172,8.758551446336282,14.064077813664305,52.42141834452908,,8.949562034605478
2024-08-28 05:16:51+00:00,199,756.8014257357923,44625.12793972192,3.906687207870816,6.872733285323499,17.582996190073413,49.04426305061541,,7.905483397701561
2024-10-22 05:17:59+00:00,199,763.3758653917058,45083.74901352023,4.979274350302774,8.098797651819487,17.591766117124905,42.16052342764571,,9.507034051727171
2024-10-27 05:19:21+00:00,199,729.3902492128522,39637.99713037596,-4.7605572934033304,11.001423120561657,23.18900239100971,47.80738563691396,,11.987252246507715
2024-11-01 05:18:59+00:00,199,703.6311218726244,37039.24068822803,-8.67466119401203,7.254507502925236,23.51587260517767,54.55488483166692,,11.30829898529822
2024-11-06 05:20:11+00:00,199,750.6461550709862,42869.126496605786,1.534662883380456,17.359336006777216,25.56619304578156,51.221685075122025,,17.427040390204457
2024-12-11 05:21:19+00:00,199,750.479562460661,43609.08445666471,1.773325486978016,16.95617929912358,25.71172773246774,45.750625922667325,,17.048656829990826
2025-02-04 05:20:51+00:00,199,794.9808788516088,48037.79782721511,13.157967278329325,19.442819336673935,39.88578974137339,64.40618319391892,,23.4766975244843
2025-02-24 05:18:41+00:00,199,740.5799735987523,41521.143024415214,-0.6990156576605705,23.203266887776405,40.3691349884162,59.49421294027836,,23.21379368296004
2025-03-06 05:17:21+00:00,199,795.4893938235483,48429.960730761566,11.237681617568933,18.35477160285857,34.981094440390976,64.61646479865703,,21.521689727596904
2025-03-16 05:17:11+00:00,199,720.437436997385,39737.56316506798,-4.332406484669933,19.02903068105399,33.386097259943476,56.95313581781072,,19.51598715435384
2025-03-26 05:17:11+00:00,199,726.3220284453005,40173.917586030024,-4.087874367963296,16.016681257312737,29.191680607001647,56.87200186721288,,16.530117826156125
2025-05-05 05:17:11+00:00,199,771.259751572214,45863.0251019784,6.865500803370798,16.613801641072918,28.164386937705828,50.77902262802952,,17.976470906437733
2025-06-04 05:17:11+00:00,199,775.6790902303227,46304.76663291582,8.069919331494802,10.187607193747162,21.52756240109506,50.00877634340919,,12.996574100543667
2025-10-07 05:16:49+00:00,199,695.5488065513194,32562.60798578505,-20.9635491682261,8.309840149352537,31.786960527844627,73.92034814877866,,22.55047310005767
